"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Pacific island small states","PSS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","888.046911631558","872.399448150005","891.858290085736","1013.31490857771","1215.54615152194","1361.14580585443","1371.58290170436","1308.57124649121","1224.54276525109","1314.22529202953","1221.20322116023","1305.2262176695","1265.45740082992","1310.12169999474","1351.29105371479","1435.46285028619","1501.58571185889","1624.12434312671","1688.80715836255","1915.57585645466","2033.92557157083","2149.66204603685","2118.83431648226","1787.87567365268","1933.53806879038","1765.11409929919","1710.63836972525","1779.13849921631","2058.55830737557","2348.48143809391","2551.17555616796","2647.04409866901","2879.02692776107","3032.33664136516","2652.47960435499","2905.02252028699","3401.31860974582","3568.80296036922","3654.82660315204","3919.67305283497","3776.19942145241","3899.58062674065","4132.18527007284","4223.95841619381","4192.97376136243",
"Post-demographic dividend","PST","GDP per capita (current US$)","NY.GDP.PCAP.CD","1381.44194527008","1440.00527094413","1535.88643078261","1634.80705432704","1763.0631655369","1894.40951564629","2056.6990019561","2186.97843311612","2352.7311239315","2560.69619541784","2773.9660784432","3048.70764535318","3506.23995954452","4205.23867040344","4655.53391550281","5174.59641285393","5574.89938263788","6254.91209605034","7480.21386397181","8536.68826455876","9384.60235919832","9427.85950177931","9330.13069395985","9629.65036366685","10012.2538096237","10488.7980069099","12744.0866978398","14692.8734982941","16455.9172773004","17081.2578356736","19050.7986644625","19956.8768541331","21270.2648434708","21271.9704635667","22644.4675688148","24982.4401173622","24972.9021211727","24371.2188748009","24368.3495506776","25458.7754708402","25755.2405687832","25398.3297715918","26354.2771716295","29410.4893992687","32511.3860616429","34054.5729781256","35653.0062360168","38685.960175871","40642.3672257449","38101.4788782215","39558.9085419305","42364.2257585388","42149.3538180757","42388.8578810151","43064.3204187252","40584.2609627683","41289.5814414088","42879.591169801","45289.6591891274","45578.1263671117",
"French Polynesia","PYF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","1889.32329034642","2229.8219014155","2209.95418900095","2511.95134885139","2274.32856077794","2299.0723491307","2593.18334067658","2751.12508162042","3516.33687243851","4375.35836944149","5260.26041400557","5402.37215577326","5670.0801868281","6969.74080558668","8168.77508735287","8885.47056894563","8103.5046272101","7907.69058387052","7977.82805950276","8005.80208523018","8514.1293638779","12658.4132248253","13630.3174355212","14050.970008417","13470.1650118288","15913.5904795552","16038.0491930106","17169.1240331399","17539.7138267404","16444.07868181","18261.8268633935","17788.1490529454","15723.213314789","16302.4605837944","16073.9987922195","14323.820820245","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","2755.73261675495","3246.6886985278","3910.03785992701","5583.42149044517","15631.9984080357","15292.0157824871","18905.6091790258","19842.1448883848","21109.556150793","27455.1487199653","35008.8297429296","34926.1406347737","27402.5640246071","20909.9801093167","19645.3146586178","16590.6237861467","12704.3343655389","12901.7043343062","13611.6297899416","14052.5289434731","15454.0823281296","14124.2928298717","15434.4593375316","14270.9737672887","14544.0916399872","15849.7200813762","17337.4218651437","21104.7242969818","18593.5489164818","21723.6999628948","29976.117039047","28517.2672052928","30214.8590095562","34517.7550921858","42124.8290055486","51455.5941945775","59530.1535400938","65421.7527679693","80234.4700713492","59094.4449369175","67403.1602978106","82409.5803345471","85076.1479273998","85050.9109716822","83858.5283798723","63039.0165548075","57163.0609918357","61264.3964777979","68793.7844372614","64781.7331974169",
"Romania","ROU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1673.83836389995","1769.88993114409","1817.90210089083","1680.70562287227","1260.74904545125","1102.10378473246","1158.13251591344","1323.10432504932","1650.27648080037","1633.01064354117","1577.32335708773","1852.46730900412","1599.88953304677","1659.90763954548","1825.17980455979","2119.88267323918","2679.41190951209","3494.94451718304","4617.92901643258","5757.4964285719","8360.16632132485","10435.0439841037","8548.11867218639","8209.9194562169","9104.99562203019","8535.0468756267","9555.2442173314","10026.9735781794","8977.43738227167","9567.12934484744","10807.7953907179","12408.5964891293","12919.5296441908",
"Russian Federation","RUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3777.2353728423","3428.76215270861","3492.7103142473","3490.45250498822","3098.80263930177","2930.67020113494","2662.10403424087","2665.77986699982","2643.92919598833","2737.57202398929","1834.86184283035","1330.75723561155","1771.59405905827","2100.35251171829","2377.52957748244","2975.12535330125","4102.36483299792","5323.46308263384","6920.18912483291","9101.25504905672","11635.2729337888","8562.81327716515","10674.9957825675","14311.0843159612","15420.8745413273","15974.6446270517","14095.648742954","9313.01362484996","8704.89841329594","10720.3325853448","11370.8134559314","11584.9953826104",
"Rwanda","RWA","GDP per capita (current US$)","NY.GDP.PCAP.CD","40.5371146164542","40.6893902428856","40.9441953581732","41.2182703847693","41.083814461693","45.9893538340384","37.4887828887568","46.6427698014701","48.7840445028292","51.7946092993676","58.5251674181699","57.5890717111598","61.8118867504512","70.8030541409854","72.894419808368","131.019889023481","141.531010923414","160.384346154697","188.184756891559","222.813214570619","243.48716901516","264.026285045658","255.637244489871","260.005855913253","268.923458954038","279.104646426906","301.79798401721","318.206406294038","337.955604965166","330.497030418501","349.873357553015","269.850156694848","302.738411795672","314.751354319277","126.954722923157","221.628736244043","229.886958507161","288.409167322081","285.710191847827","242.314065680986","218.680162740555","203.456871452234","199.067329815645","215.748981535709","240.649293629715","291.996686244083","368.248892864394","440.330180877078","545.755100548481","582.057276797353","612.343699051263","671.509939994776","728.697297125371","726.180156859823","747.000511564279","754.906789007641","748.504418148739","772.318471775428","782.618140904879","801.656186978807",
"South Asia","SAS","GDP per capita (current US$)","NY.GDP.PCAP.CD","82.3478337183473","86.0486237346525","89.9139856127421","98.9815019707148","110.877920204979","116.487941359023","95.8023780653227","103.06568335751","105.617529974276","113.511735669913","120.132343722295","124.911136894442","122.749766878848","137.161781330652","162.380352246644","169.818579603363","161.910085551381","183.119603632452","203.491066905323","222.574788171672","262.085002062005","271.322598707037","274.142364284104","283.441614670789","275.597568562932","292.818241536622","303.094179889548","328.996027069148","345.668227944326","341.152485146999","359.24247379048","312.66614791277","324.91631936334","315.006141410442","349.873087832579","380.363746770312","407.761702554035","419.330284331461","416.993017128227","438.325296822954","453.237604423192","455.858136497817","469.712181469426","538.711136357217","613.94779740106","691.692614432554","774.863793599491","959.305136187905","959.461197097627","1041.99439395548","1257.49943946437","1367.31313793749","1364.41640319999","1381.85662659774","1494.42076537038","1541.80368581438","1651.08946256258","1866.88606656608","1899.60923323667","1959.91716548699",
"Saudi Arabia","SAU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","777.266407003177","801.045454430012","921.345944098883","1177.72394957458","1511.68510075167","2226.99085494998","6437.41608181505","6304.11919056932","8202.77748659664","9038.86315232202","9282.64812016929","12241.2529961725","16977.9854027123","17871.9760670563","13944.9510845432","11039.2464137768","9632.53539871598","7919.65103523189","6304.25420932151","5932.28664478082","5856.37654568536","6085.96015248777","7246.01636663312","7883.24573806222","7932.09093781844","7485.54133445379","7421.29123101861","7690.57752212035","8335.80386648065","8551.67429649764","7419.16001897357","8007.95978039","9171.33014480091","8684.64740070286","8695.40007245023","9609.96697474024","11185.1333681643","13791.4462936446","15384.7401519267","16516.6236201086","20078.2577898075","16113.1424853358","19262.5476811757","23745.8016143404","25243.3586984024","24844.7443709487","24463.9031638501","20627.9327820675","19879.2975304177","20803.7425657324","23338.9634581127","23139.7986561214",
"Sudan","SDN","GDP per capita (current US$)","NY.GDP.PCAP.CD","125.85985110863","133.082208643336","140.72511070274","139.309902858509","139.223302743664","141.081952960678","140.685895589836","147.997579788729","150.022652341943","160.384112095056","176.954053794033","187.076875917599","196.910890374747","236.617142025316","294.985023491593","348.009819621127","419.930817510918","506.659835141132","431.812327117443","491.577318122651","392.414785874211","509.130522584499","453.796293299545","390.781222878965","445.948353389413","552.974447400777","683.067580278749","849.612116941326","632.335505920282","611.948520735642","483.952592007859","432.479097906362","260.510243874105","320.485516533776","449.710693665473","473.413389891928","300.564930338891","378.954675595447","355.152430863791","328.068592591845","366.172807593807","383.015998737117","418.251841315996","484.844735148119","573.306926117939","689.209556966579","905.309744891891","1128.41034965442","1304.5330505517","1163.79695168321","1401.47747416771","1437.7732945888","1457.89458202637","1557.22831003842","1709.99960541964","1909.73875450207","1299.26119456743","1111.86844893858","623.867252394076","441.505603374484",
"Senegal","SEN","GDP per capita (current US$)","NY.GDP.PCAP.CD","312.993743681806","321.36143463126","320.50125501419","322.300733288525","332.081340858427","328.56343685215","329.053139717693","319.639679548659","326.196121572044","301.267311594755","304.734305328959","305.307489770704","358.367371767004","399.808709659103","437.615825659089","574.133229492047","567.443804360695","567.024677966506","618.155555118805","751.025758440173","794.361333880088","700.589925342714","666.14763893692","576.732360178295","545.626259014388","579.48801296747","795.159043813143","928.099777825133","890.558357521626","851.616218947494","961.573946470954","916.930763144774","951.428527821963","873.883090461082","580.117707218758","710.724510163307","719.543347439523","647.829366037871","681.260072579726","680.57235043481","604.654066013211","615.268471723706","656.622707739447","823.721145085384","940.551691829693","993.932041095639","1040.90399425621","1222.3729182258","1411.92933206154","1317.23568742745","1280.22546972155","1373.52078902067","1329.98137880303","1376.06981577192","1396.65822533925","1219.24866243037","1269.90210810516","1361.69958778497","1465.59100640191","1446.83096499408",
"Singapore","SGP","GDP per capita (current US$)","NY.GDP.PCAP.CD","428.058980027396","449.151071278746","472.085824452565","511.205575252773","485.533858206574","516.53530333901","566.807677554886","626.033527685697","708.606066462846","812.682796852012","925.80391294265","1071.41154035538","1264.37510720987","1685.45979632163","2341.70551423633","2489.91157517591","2758.94038028476","2846.33598832854","3193.90565722355","3900.53355310873","4928.13911785754","5596.58597723068","6077.63424070933","6633.23667366491","7228.31758410647","7001.7667477117","6799.93036332671","7539.02930212443","8914.44122574729","10394.5389962406","11861.7561591366","14502.3799938606","16135.9136525986","18290.0282372282","21553.0308996263","24914.411255678","26233.6288964795","26375.9719503189","21829.2998697666","21796.0844360572","23852.3270285975","21700.0200458315","22159.6888632741","23730.1524496489","27608.5373712744","29961.2632774569","33769.1541633501","39432.9383493761","40007.469261214","38927.2068817715","47236.9602345421","53890.4287270504","55546.4885386921","56967.4257940383","57562.5307937678","55646.6187469505","56828.2953471601","60913.745333494","66188.7793961798","65233.2824392302",
"Solomon Islands","SLB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","173.43823525509","187.377004145121","184.760133036498","","301.253492503629","235.330289133936","308.257487764075","453.792813991583","385.813468726263","414.254846268604","448.059258525295","515.674260722402","678.828791295073","731.807765466032","785.614423242294","764.651596734997","707.967102036953","962.38787373179","857.892008346499","755.774411762421","831.757589171578","1053.26700062882","1095.67240252377","970.016054620333","998.675386914427","1147.8296555943","1210.36346019223","1330.6095622507","1445.48166119145","1529.44133534527","1494.52894036953","1206.00319958931","1200.77416122316","1054.38824573508","944.614034082747","784.64982718644","744.352554630394","818.058867255192","880.812991375656","949.337600133404","1048.65001454843","1208.33861780089","1160.30164763159","1290.39878585913","1722.41812107591","1913.23201256373","1977.45140452319","1996.78118438995","1914.46792975705","1986.41623627442","2059.04542370076","2137.69070046201","2127.53850760272",
"Sierra Leone","SLE","GDP per capita (current US$)","NY.GDP.PCAP.CD","138.938759825547","139.363984451848","143.472047660379","143.620721012556","150.749215337115","143.280892237902","147.155936368812","134.317094660702","124.757033586749","151.740571020182","158.261429602906","149.907395326258","163.012944182625","197.446725957202","218.079341858889","223.675158097828","191.741509142629","218.19145650953","296.44432782265","334.804099250502","324.830299269393","321.823429166968","365.903865047213","274.902310884155","293.315961923038","225.182777078098","125.152126511172","173.670776050688","253.831332125315","219.294086822424","150.389032266233","179.361334048072","156.40321179475","177.59759101367","211.592477724123","202.315854783582","218.366586401519","196.115110259243","153.458527020908","150.006290115412","138.698692243778","229.375514781377","252.396210279162","266.447110343097","266.569567539112","292.349325247085","323.389184871498","360.372141808683","408.48074207499","391.201005316528","401.835001366837","448.337525527861","566.378656937493","716.835304734774","714.700712388696","588.228452702849","501.415712857832","499.38070781976","533.991184258936","504.46254336648",
"El Salvador","SLV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","274.175002569258","282.189904406622","288.187075391239","290.025602994465","293.387623370139","308.439702178125","314.615765960161","326.769854697414","363.829910677123","410.288996271175","453.492124085251","548.152796631997","678.038164711978","706.616139653352","767.798903556072","778.448178598142","736.590673166517","717.543738918957","729.738862232267","751.725947360263","769.802951583888","753.980380366293","781.059082548386","816.219823839522","840.713305882665","914.130927454167","983.180031889496","1073.31104515","1216.70106258527","1380.7076298666","1585.10945883523","1684.78598536575","1778.8375757272","1886.35964030967","1930.62349290298","2001.53800924467","2072.29984244997","2124.10288862918","2209.49650796945","2278.43184290573","2428.56951188864","2631.82041514301","2786.15792171718","2933.39567537172","2858.47963017276","2983.24270784904","3266.04587535311","3428.38473639383","3509.53149262616","3589.04219262897","3705.57794598177","3805.99366628473","3910.25719295906","4067.65944881154","4187.2500311069",
"San Marino","SMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40858.3038340435","36601.8275523984","38739.1586025034","41464.7464336905","51268.3341788181","59562.8887353144","60900.5432888271","64248.0506989351","72709.7968797872","78643.5506479242","66722.6993075554","60239.3407070333","57286.6550002958","49985.349570181","51572.5681707239","50806.5343783866","42650.3172583365","43842.3855205602","45394.2010273704","48481.0133042107","",
"Somalia","SOM","GDP per capita (current US$)","NY.GDP.PCAP.CD","65.4795973166728","68.1065663828007","70.8129750586869","73.6072293233101","76.4804494358627","79.428968473361","81.8712704963359","84.1988080694839","86.5501387341127","90.457922806969","93.6547076855086","95.3536138874198","119.818275507383","144.344675828195","128.703198260335","183.195034427561","188.661113014056","103.818457859417","105.113353068187","100.194196961881","96.0961279957105","107.37216000333","117.193464465289","110.884884500343","119.174781292654","131.817383898435","138.096111852811","147.151348306562","148.216502760214","153.140817729991","126.924920542559","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2207.45430261745","2864.0871715307","3380.04364292","2571.17271041453","2571.30517677075","914.785509260555","1727.28119565526","2283.84668494941","3005.42635224484","3502.80315340635","3720.47915467431","4382.61727851692","5848.47640545105","7101.04014116862","6169.11419477823","5735.42285659849","6809.15980400146","6015.94522756969","6755.07351070594","6600.0566499116","5585.1178082606","5756.38119351044","6284.19280376523","7246.19198607054","7402.35455862041",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.452950816033","133.46253121626","141.227540340402","157.973217268287","150.586399155452","163.646369236189","172.278270054411","166.103519947927","173.229819343174","193.263065757411","221.381960420852","219.371126675727","240.926038912236","299.781986039073","381.380731163641","408.865681720666","431.805307518486","461.046038503722","494.91785499855","578.890641202135","710.52321491154","966.359870453288","863.650184153228","730.492049607577","620.059481181031","569.375191084858","567.279958607522","628.74845943522","629.16970838474","607.791559022135","663.377353213701","654.207135811603","627.277586206579","568.194347159254","543.719487850683","607.215401302814","610.8964609819","618.807547503083","581.497257781937","572.797894964508","594.230298719845","552.305349180745","586.803365303805","716.631598689713","869.741253785181","1006.80301539065","1165.86031964618","1317.73023185072","1470.06544803835","1363.49384979256","1578.62752040559","1733.95578110555","1770.1596372002","1838.05574353651","1873.49181691514","1662.58802761865","1492.85111898339","1548.8015400679","1576.77661522188","1573.01368789166",
"South Sudan","SSD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1669.49241411244","1337.88208418369","1535.70818396841","1516.40391483427","1179.73982772896","1779.4693342398","1322.8202385055","1119.65133267823","","","","",
"Sub-Saharan Africa","SSF","GDP per capita (current US$)","NY.GDP.PCAP.CD","131.710995616071","133.71664291099","141.494765199184","158.268493458476","150.876008006998","163.955335745913","172.603809683958","166.421640821981","173.558147070151","193.626323372499","221.800631331076","219.804792873724","241.431634515327","300.413791618444","382.180291666855","409.737287805015","432.731495850896","462.242008091978","496.591935949202","580.907358762174","711.829374087144","966.830947983715","864.195497593193","731.418384142875","621.147426612376","570.685669412318","569.526054756312","631.766858801846","632.709862994407","611.413189205879","667.826094017402","658.947084560327","632.737560172227","573.769182337852","549.731096002883","613.794027599827","617.918073933608","625.323773039696","587.952411380854","579.383012363789","601.063872141829","558.973175886599","593.658948640077","724.436366351841","878.273114053592","1014.83239214841","1174.20457412191","1327.0104103726","1481.00179155169","1373.13746570894","1588.81797741095","1745.44305673761","1781.43313604747","1849.69360950361","1885.47256318323","1673.44929052822","1504.23840871572","1560.88734674149","1589.42515617081","1585.43646774798",
"Small states","SST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","462.607009508852","511.098499412536","591.45971923791","723.867813563029","1104.36437239008","1234.56583187363","1384.12066477022","1543.72832148986","1629.87969873041","1984.90510416413","2588.76929414858","2621.53336747802","2555.37981688099","2421.67278658644","2353.41069537124","2219.9089038897","2133.83077368131","2387.86075515458","2578.82075909918","2631.66675267684","2986.76509949899","2993.87381460508","3134.75457114112","3041.9041521215","3146.3204393539","3506.90462111411","3674.61087955168","3876.37761484338","3812.79848246069","4026.6442266314","4386.87577185771","4340.84211577861","4579.50145384837","5396.70661721099","6394.59829782513","7485.46302150003","8512.41673276625","10004.6693394263","11784.9698422133","9878.89217062701","11122.8030135803","13171.1359583867","13484.6668560084","13774.4921831261","13965.96172728","11707.5184818596","11311.7329004564","12135.8377896017","13158.7022004688","12730.944488417",
"Sao Tome and Principe","STP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","524.687994785979","577.64015656774","678.692839578995","745.315451889244","866.504995638803","883.069731483083","896.85161204896","1098.76806096801","1067.91412455968","1094.71071732287","1263.86802227704","1340.52770210677","1577.01827831712","1782.79805936252","1595.86463222251","1710.13089783903","1811.0128258881","2001.1369778051","1994.90646719089",
"Suriname","SUR","GDP per capita (current US$)","NY.GDP.PCAP.CD","346.161996171896","363.954635775017","382.204379802234","403.754483934771","419.645923751834","468.632195928691","562.902548512825","634.81562446068","676.903660075726","714.15801416489","747.150960370287","815.196784712217","847.904497604014","930.216625789567","1133.22476200483","1295.84161502787","1412.19657329314","1793.60787789487","2053.90129545182","2180.77131024642","2211.28785961243","2468.46391572237","2535.18785326388","2438.7483576058","2368.85612214963","2368.17691068202","2381.46148500561","2571.92871033522","2985.48913420815","1366.4580631351","958.614698100541","1084.97475817484","961.833331352296","1001.71648221469","1391.60096370631","1565.21202336887","1921.87971192646","2039.85480919762","2415.77884048705","1904.42471861882","2012.26028656387","1750.55837080141","2267.72106563212","2611.35608621247","3006.18932222207","3590.62661631518","5197.7170468316","5744.75972670722","6831.97041053749","7408.3891106583","8255.7968587048","8263.17292305383","9201.00878530056","9402.23313695562","9472.00759951427","8561.97417855142","5539.06887190094","5626.79581590317","6003.723065571","6854.90656148409",
"Slovak Republic","SVK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2405.53513644795","2691.19560564077","2920.91756673063","3102.29679279586","3771.35942702068","4819.12555470987","5196.94037965932","5146.67107827084","5538.61646477184","5643.6751092567","5413.15062068807","5717.21708969017","6533.55321303732","8712.69879312059","10671.8218610632","11685.7548224391","13159.7594413964","16085.6115233381","18677.2927109318","16531.6705140706","16727.2913264619","18338.3622288437","17460.0468093549","18236.9807888867","18670.9301711227","16309.073235592","16505.9750465561","17554.3083210444","19428.1162135733","19329.0968007902",
"Slovenia","SVN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9107.47707941181","6633.73828010506","6562.01839609836","6656.93337568165","7564.74118401424","10730.4509120315","10815.1112238352","10454.9655635051","11175.7711014244","11452.7827920923","10201.3035366727","10479.759432707","11777.1555078451","14849.0369516333","17233.1385611279","18098.9087305","19672.9654929018","23787.6466923136","27483.3369524581","24694.2305557835","23509.5433941493","25095.1326282071","22643.1002515007","23496.6023059673","24214.9220717273","20881.7667686947","21622.580683576","23500.7522308704","26054.5421049784","25739.2478143246",
"Sweden","SWE","GDP per capita (current US$)","NY.GDP.PCAP.CD","2114.00297269192","2288.92170111915","2468.69458903006","2657.02250478203","2941.04889945204","3206.09917020339","3454.42978938679","3720.92684527721","3926.40900146965","4234.16134821018","4736.21714897078","5132.71160742552","6027.12850434378","7301.21542870023","8089.91458190632","10117.3066813275","10868.2757657546","11448.6193831141","12620.5186141512","14877.164277105","17097.8326455196","15586.4300708839","13738.9722942136","12608.2291490206","13099.0208370768","13666.8577385143","17981.0194186493","21792.5589041041","24534.6938164191","25662.2205965561","30593.6724487241","31822.8038520745","32800.9826827927","24425.2849281118","26083.6143874838","30282.9639200066","32998.9681608432","30312.4875993103","30596.5272048832","30941.0793624668","29624.9126748618","27247.857734793","29899.1952495081","37321.7979047059","42821.6731423358","43437.0631164776","46593.6021646111","53700.0053363063","56152.552340314","46946.9602719954","52869.0442891587","60755.7595508465","58037.8213192173","61126.9431963979","60020.3604576572","51545.4836095322","51965.1571531985","53791.5087298403","54589.0603860606","51610.0660552202",
"Eswatini","SWZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","104.212507692992","125.311856867029","131.161714946398","151.496192001084","177.965941286451","187.951386337981","200.242982056305","189.378541304913","196.303139515578","251.74602240056","260.027773128199","307.37025653308","321.069430537678","471.571083097053","545.255367444427","576.879255506799","528.587329370427","571.239315534657","619.532290786012","725.113948709762","921.99223896023","939.450137377656","853.551273070203","851.592350686435","732.297304891536","516.414273700306","620.715466960245","780.270626851931","894.346515127444","872.773101128803","1355.39394489604","1367.78481369666","1481.86459893171","1528.89244383416","1563.75295277325","1833.08942716193","1695.13118924586","1781.87002758328","1609.22066178885","1557.05863172015","1728.70533953017","1521.76761981843","1405.44185636161","2148.61993542738","2699.13340186438","3083.82623244748","3176.70033780248","3327.44187456422","3137.39611518715","3385.84292591115","4168.50517706719","4496.60037883323","4527.66898764161","4230.3440556779","4038.55722839918","3689.51870561216","3447.695698505","3953.08896824132","4145.97411002514","3837.02699384472",
"Sint Maarten (Dutch part)","SXM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP per capita (current US$)","NY.GDP.PCAP.CD","288.058159419365","270.279660633921","287.044788426874","308.19526439697","332.305003111975","328.484900958875","337.646246557856","333.233812466557","314.351064841473","314.179852817028","343.881182121191","401.608039515583","546.951061288794","648.53192405897","744.506941901819","806.23264447194","814.474737986674","1044.35306798524","1376.54657947199","2030.13590345467","2329.35335798995","2419.03441901133","2296.30772927437","2280.45155062171","2338.07565218555","2588.55280379525","3165.94503803531","3638.98801125089","4128.1182318366","4407.20093965686","5302.84372714197","5314.66312816659","6128.44556922114","6559.12999396324","6555.5044074812","6748.93110885887","6583.20101813288","7280.98962117856","7715.91814709342","7747.61215872072","7578.85105298846","7663.13708026446","8331.2619970042","8524.96123557779","10176.6587120064","11092.5107357824","12014.3998729502","12154.8299372808","11122.8620677142","9706.95605963959","10804.6844747547","12189.0951601357","12006.68296237","14765.6739800428","14700.3343006837","14745.3414415607","15068.620324642","15906.0839204787","16390.824875738","17401.7215135612",
"Syrian Arab Republic","SYR","GDP per capita (current US$)","NY.GDP.PCAP.CD","187.537374273096","200.183356899708","227.788663942808","238.437306089769","257.578412322649","273.962221828686","241.712244801693","275.267309289062","295.449415865686","365.693764242684","337.039583863198","394.142148127187","449.94392940759","460.295067997449","708.421225551723","905.950088711541","979.327765672517","954.763240520901","1112.61252801617","1151.17540559969","1462.63034143891","1677.12624436936","1699.5328053309","1769.74095251638","1700.47601855225","1540.43679136689","1208.00442501817","999.591906745427","902.549558305345","815.648516361443","988.94867216421","1012.98690016281","1004.99731445638","1009.64904714169","725.568073806227","794.445153001817","934.623028451503","955.843948743578","974.43876178943","991.250832880901","1177.62926773348","1258.44732163638","1263.25512201019","1253.39514553421","1407.17842434898","1571.73840701932","1748.90568010465","2032.62348932701","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16629.3422333472","15784.6035640496","16382.9371076726","18187.2213483146","20533.9162526615","24561.6505052567","25456.3021227579","27648.3440164092","22019.6577315714","21028.4081445193","21835.0831410852","21009.8858098984","21328.9790101062","23296.3369051995","24832.5963703066","25995.1724609535","25933.6074363465","27142.2277976902","",
"Chad","TCD","GDP per capita (current US$)","NY.GDP.PCAP.CD","104.471544307755","109.129142843783","114.581439492855","116.776690665705","120.820803549525","125.975364581403","128.342427562582","130.960477752163","129.732247379523","132.170128142778","128.791914984498","134.686332529714","153.443682926907","165.613578796138","163.13642096099","211.468403895145","207.528623216887","219.813384872373","256.823930562214","227.079900629959","228.822332348814","190.107579876349","176.84213904213","172.26003942129","185.394449308091","202.745516985822","203.501173318795","214.938063213343","265.240876381922","248.303805705036","291.553259539311","304.874769617716","296.039370572424","222.923285103126","173.990375052654","206.261064484789","221.673009498141","205.862723244323","224.553884001232","190.558977230461","165.762986567833","196.973697588171","220.375976439973","291.944851631847","453.521817214165","658.304957827585","709.76519509459","798.548001258871","925.636084270572","800.464224935635","892.568720336953","984.735891490329","967.352797482929","979.812409638156","1020.28820350586","776.019532308037","693.449386475774","665.94835269506","726.149881109447","709.540310138533",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","90.6509948241613","79.6333303271094","72.0158922416929","76.026173437464","86.0218817233273","97.930955320788","104.273264913975","98.436517415228","96.7745337516137","105.750487796364","114.708122791709","120.053957933566","132.84274739428","163.365908208783","180.339926546029","198.852916523156","198.326199186317","225.538006493073","214.92990283218","245.066662499107","278.490161764733","292.594826116721","301.903414724775","311.519220822541","332.881417254033","359.007623258728","352.024551618988","341.641083841276","372.377755163269","395.792377931929","417.448086161578","446.251642950758","493.15491402537","534.291506948154","634.435225829411","773.286042769286","877.442002001968","898.089948061956","813.837931122497","885.825045147053","966.926426652184","1019.17177957051","1118.12812511627","1254.94839069027","1443.41862653019","1658.63931634775","1982.26651170973","2487.58942852158","3124.28464074125","3363.45517493188","4048.33554619038","4910.47877499329","5436.16037805804","5954.10667877778","6373.23857685174","6591.70467144063","6682.04869854955","7248.93113112798","8054.88978500165","8308.33436297408",
